diff,send,accept1,position,time_limit,gotype2,para1,add,mainshow,season,quest_pre,pre,duration,reward_para,extra_reward,listType,name,type2,icon,accept2,id,type1,guide_complete,autoreward,bp_score,list,gopara,reward,is_chapter,autoopen,order,bubble,sub_icon,para3,desctype,desc,type,para2,progressshow
"","","","1","2;57",1,"[""10207000""]","","","","","300207033","","","","1","170400","311","UI_building_10114000","10100034",300207034,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",340,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10207000""]","","","","","300207032","","","","1","170400","311","UI_building_10114000","10100033",300207033,"1","","","{}","310","[""10207000"",""5""]","102020000","0","",330,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10206000""]","","","","","300206034","","","","1","170400","311","UI_building_10114000","10100035",300206035,"1","","","{}","304","[""10206000"",""5""]","102020000","0","",720,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10206000""]","","","","","300206033","","","","1","170400","311","UI_building_10114000","10100034",300206034,"1","","","{}","304","[""10206000"",""5""]","102020000","0","",700,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10206000""]","","","","","300206032","","","","1","170400","311","UI_building_10114000","10100033",300206033,"1","","","{}","304","[""10206000"",""5""]","102020000","0","",680,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10203000""]","","","","","300203034","","","","1","170400","311","UI_building_10114000","10100035",300203035,"1","","","{}","303","[""10203000"",""5""]","102020000","0","",710,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10203000""]","","","","","300203033","","","","1","170400","311","UI_building_10114000","10100034",300203034,"1","","","{}","303","[""10203000"",""5""]","102020000","0","",690,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10203000""]","","","","","300203032","","","","1","170400","311","UI_building_10114000","10100033",300203033,"1","","","{}","303","[""10203000"",""5""]","102020000","0","",670,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10202000""]","","","","","300202034","","","","1","170400","311","UI_building_10114000","10100035",300202035,"1","","","{}","302","[""10202000"",""5""]","102020000","0","",350,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10202000""]","","","","","300202033","","","","1","170400","311","UI_building_10114000","10100034",300202034,"1","","","{}","302","[""10202000"",""5""]","102020000","0","",340,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10202000""]","","","","","300202032","","","","1","170400","311","UI_building_10114000","10100033",300202033,"1","","","{}","302","[""10202000"",""5""]","102020000","0","",330,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10201000""]","","","","","300201034","","","","1","170400","311","UI_building_10114000","10100035",300201035,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",350,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","2;57",1,"[""10201000""]","","","","","300201033","","","","1","170400","311","UI_building_10114000","10100034",300201034,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",340,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10201000""]","","","","","300201032","","","","1","170400","311","UI_building_10114000","10100033",300201033,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",330,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10201000""]","","","","","300201031","","","","1","170400","311","UI_building_10114000","10100032",300201032,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",320,"","","31",2,"task_desc_building_32",1,1,"1"
"","","","1","2;57",1,"[""10201000""]","","","","","300201030","","","","1","170400","311","UI_building_10114000","10100031",300201031,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",310,"","","30",2,"task_desc_building_31",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201029","","","","1","170400","311","UI_building_10114000","10100030",300201030,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",300,"","","29",2,"372029",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201028","","","","1","170400","311","UI_building_10114000","10100029",300201029,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",290,"","","28",2,"372028",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201027","","","","1","170400","311","UI_building_10114000","10100028",300201028,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",280,"","","27",2,"372027",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201026","","","","1","170400","311","UI_building_10114000","10100027",300201027,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",270,"","","26",2,"372026",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201025","","","","1","170400","311","UI_building_10114000","10100026",300201026,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",260,"","","25",2,"372025",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201024","","","","1","170400","311","UI_building_10114000","10100025",300201025,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",250,"","","24",2,"372024",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201023","","","","1","170400","311","UI_building_10114000","10100024",300201024,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",240,"","","23",2,"372023",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201022","","","","1","170400","311","UI_building_10114000","10100023",300201023,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",230,"","","22",2,"372022",1,1,"1"
"","","","1","",11,"{}","1","","","","","","","","1","2000020","99","UI_building_10114000","10100000",540000100,"1","","","{}","505","[""9""]","102023804","0","",905,"","","",1,"371042",1,30,"1"
"","","","1","",1,"[""10201000""]","","","","","300201020","","","","1","170400","311","UI_building_10114000","10100021",300201021,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",210,"","","20",2,"372020",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201019","","","","1","170400","311","UI_building_10114000","10100020",300201020,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",200,"","","19",2,"372019",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201018","","","","1","170400","311","UI_building_10114000","10100019",300201019,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",190,"","","18",2,"372018",1,1,"1"
"","","","1","",12,"[""14""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",510001000,"1","","","{}","502","[""14""]","102020000","0","",189,"","","",8,"170427",1,1000000,"1"
"","","","1","",1,"[""10201000""]","","","","","300201016","","","","1","170400","311","UI_building_10114000","10100017",300201017,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",170,"","","16",2,"372016",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201015","","","","1","170400","311","UI_building_10114000","10100016",300201016,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",160,"","","15",2,"372015",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201014","","","","1","170400","311","UI_building_10114000","10100015",300201015,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",150,"","","14",2,"372014",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201013","","","","1","170400","311","UI_building_10114000","10100014",300201014,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",140,"","","13",2,"372013",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201012","","","","1","170400","311","UI_building_10114000","10100013",300201013,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",130,"","","12",2,"372012",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201011","","","","1","170400","311","UI_building_10114000","10100012",300201012,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",120,"","","11",2,"372011",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201010","","","","1","170400","311","UI_building_10114000","10100011",300201011,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",110,"","","10",2,"372010",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201009","","","","1","170400","311","UI_building_10114000","10100010",300201010,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",100,"","","9",2,"372009",1,1,"1"
"","","","","",1,"[""10100000""]","","","","","","","","","","2000024","0","","",7430001,"12","","","{}","","[""10100000"",""5""]","108104301","","",1,"","","",2,"2000040",12,5,""
"","","","","",1,"[""10100000""]","","","","","","","","","","2000024","0","","",7430002,"12","","","{}","","[""10100000"",""5""]","108104302","","",2,"","","",2,"2000040",12,8,""
"","","","","",1,"[""10100000""]","","","","","","","","","","2000024","0","","",7430003,"12","","","{}","","[""10100000"",""5""]","108104303","","",3,"","","",2,"2000040",12,10,""
"","","","","",1,"[""10100000""]","","","","","","","","","","2000024","0","","",7430004,"12","","","{}","","[""10100000"",""5""]","108104304","","",4,"","","",2,"2000040",12,13,""
"","","","","",1,"[""10100000""]","","","","","","","","","","2000024","0","","",7430005,"12","","","{}","","[""10100000"",""5""]","108104305","","",5,"","","",2,"2000040",12,15,""
"","","","1","",1,"[""10201000""]","","","","","300201008","","","","1","170400","311","UI_building_10114000","10100009",300201009,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",90,"","","8",2,"372008",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201007","","","","1","170400","311","UI_building_10114000","10100008",300201008,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",80,"","","7",2,"372007",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201006","","","","1","170400","311","UI_building_10114000","10100007",300201007,"1","","","{}","301","[""10201000"",""5""]","102020000","0","",70,"","","6",2,"372006",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201005","","","","1","170400","311","UI_building_10114000","10100006",300201006,"1","","","{}","301","[""10201000"",""5""]","102020002","0","",60,"","","5",2,"372005",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201004","","","","1","170400","311","UI_building_10114000","10100005",300201005,"1","","","{}","301","[""10201000"",""5""]","102020002","0","",50,"","","4",2,"372004",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201003","","","","1","170400","311","UI_building_10114000","10100004",300201004,"1","","","{}","301","[""10201000"",""5""]","102020002","0","",40,"","","3",2,"372003",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","300201002","","","","1","170400","311","UI_building_10114000","10100003",300201003,"1","","","{}","301","[""10201000"",""5""]","102020002","0","",30,"","","2",2,"372002",1,1,"1"
"","","","1","",1,"[""10201000""]","","","","","","","","","1","170400","311","UI_building_10114000","10100002",300201002,"1","","","{}","301","[""10201000"",""5""]","102020002","0","",20,"","","1",2,"372001",1,1,"1"
"","","","1","2;57",1,"[""10123000""]","","","","","300123030","","","","1","170400","311","UI_building_10114000","10100031",300123031,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",360,"","","30",2,"task_desc_building_31",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123029","","","","1","170400","311","UI_building_10114000","10100030",300123030,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",350,"","","29",2,"372029",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123028","","","","1","170400","311","UI_building_10114000","10100029",300123029,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",340,"","","28",2,"372028",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123027","","","","1","170400","311","UI_building_10114000","10100028",300123028,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",330,"","","27",2,"372027",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123026","","","","1","170400","311","UI_building_10114000","10100027",300123027,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",320,"","","26",2,"372026",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123025","","","","1","170400","311","UI_building_10114000","10100026",300123026,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",310,"","","25",2,"372025",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123024","","","","1","170400","311","UI_building_10114000","10100025",300123025,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",300,"","","24",2,"372024",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123023","","","","1","170400","311","UI_building_10114000","10100024",300123024,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",290,"","","23",2,"372023",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123022","","","","1","170400","311","UI_building_10114000","10100023",300123023,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",280,"","","22",2,"372022",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123021","","","","1","170400","311","UI_building_10114000","10100022",300123022,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",270,"","","21",2,"372021",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123020","","","","1","170400","311","UI_building_10114000","10100021",300123021,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",260,"","","20",2,"372020",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123019","","","","1","170400","311","UI_building_10114000","10100020",300123020,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",250,"","","19",2,"372019",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123018","","","","1","170400","311","UI_building_10114000","10100019",300123019,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",240,"","","18",2,"372018",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123017","","","","1","170400","311","UI_building_10114000","10100018",300123018,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",230,"","","17",2,"372017",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123016","","","","1","170400","311","UI_building_10114000","10100017",300123017,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",220,"","","16",2,"372016",1,1,"1"
"","","","1","",1,"[""10123000""]","","","","","300123015","","","","1","170400","311","UI_building_10114000","10100016",300123016,"1","","","{}","316","[""10123000"",""5""]","102020000","0","",210,"","","15",2,"372015",1,1,"1"
