para8,model,ban_move,building_effect,building_action,equal_glue_value,offer_range,is_stationed,produce_goods,building_show,produce_time,long_description,click_sfx,cost_resource,name,recommended_location,open_arms,mono_condition,zone,item,unlock_player_level,reward_show,building_inside,description,ruinTime,scan,time,building_prerequisites,build_type,need_science,disrecommend,max_hp,effect_local,tiles_2,upgrade_type,building_effect_last_hide,play_music_para,hero_slots,building_effect_last,para5,level_up,local_num,guard,display_range,model_garbage,coal_normal,time_condition,people,building_effect_local,exp_hero_show,produce_gain_consume,default_army,para1,season_group,direct_exchange,building,cost_consume,season_score,building_mail,receiving_building,working_perform,hero_sort,produce_cost_resource,hummer_build,produce_gain_resource,max_level,detail_desc,tab_type,need_talent,exp,need_pve,storage_resource,produce_cost_consume,pic,para7,para6,unlock_num,para4,id,red_dot,put,para3,effect_condition,effect_number_condition,bd_effect_result,reward,coal_overload,order,display_gallery_condition,no_queue,tiles,glue_exchange_id,resBuild,temperature_status,sup_main_build_id,main_sup_build_id,gift_id,zone_radius,buildclassification,model_world,display_order_gallery,season_mastery,para2,power
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,25911,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.31|50222;950|50223;201600","",0,"31;950;201600;7600","0","1","","{}","1;1","","",300000,"","","","","","10100000;22","1;1600000|14;1600000|2;250000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231011,0,"","","","","","105023111","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",7600
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,19932,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.3|50222;900|50223;201600","",0,"30;900;201600;6100","0","1","","{}","1;1","","",190000,"","","","","","10100000;22","1;930000|14;930000|2;150000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231010,0,"","","","","","105023110","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",6100
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,15332,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.29|50222;850|50223;208800","",0,"29;850;208800;5100","0","1","","{}","1;1","","",120000,"","","","","","10100000;22","1;370000|14;370000|2;60000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231009,0,"","","","","","105023109","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",5100
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,11794,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.28|50222;800|50223;208800","",0,"28;800;208800;4200","0","1","","{}","1;1","","",73000,"","","","","","10100000;22","1;310000|14;310000|2;50000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231008,0,"","","","","","105023108","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",4200
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,8424,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.27|50222;750|50223;208800","",0,"27;750;208800;3500","0","1","","{}","1;1","","",44000,"","","","","","10100000;22","1;190000|14;190000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231007,0,"","","","","","105023107","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",3500
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,4212,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.26|50222;700|50223;208800","",0,"26;700;208800;3000","0","1","","{}","1;1","","",18000,"","","","","","10100000;22","1;120000|14;120000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231006,0,"","","","","","105023106","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",3000
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,2106,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.25|50222;650|50223;208800","",0,"25;650;208800;2500","0","1","","{}","1;1","","",14000,"","","","","","10100000;22","1;61000|14;61000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231005,0,"","","","","","105023105","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",2500
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,702,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.24|50222;600|50223;216000","",0,"24;600;216000;2000","0","1","","{}","1;1","","",7600,"","","","","","10100000;22","1;14000|14;14000","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231004,0,"","","","","","105023104","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",2000
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,117,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.23|50222;550|50223;216000","",0,"23;550;216000;1500","0","1","","{}","1;1","","",1800,"","","","","","10100000;22","1;1700|14;1700","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231003,0,"","","","","","105023103","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",1500
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,47,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.22|50222;500|50223;216000","",0,"22;500;216000;1000","0","1","","{}","1;1","","",720,"","","","","","10100000;22","1;680|14;680","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231002,0,"","","","","","105023102","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",1000
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,12,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","50221;0.21|50222;450|50223;216000","",0,"21;450;216000;500","0","1","","{}","1;1","","",240,"","","","","","10100000;22","1;150|14;150","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231001,0,"","","","","","105023101","{}",0,"",0,0,"","0","",0,"","",0,0,"","","","",500
"","building_10231000",0,"","","",0,"","",0,"","building_detailed desc_10231000","","","building_name_10231000","","","","3;0","",0,"",1,"building_desc_10231000","0",2,1,"",0,"","",0,"effectnumber_name_50221,3;effectnumber_name_50222,1;effectnumber_name_50223,2;135172,1","3;3","","","","","","",0,"0;0;0;0","0","1","","{}","1;1","","",0,"","","","","","10100000;22","1;10|14;10","","","","0","","","{}","",35,"",2,"",0,0,"","","UI_building_10231000","","","1;10100000,22","",10231000,1,"","","","","","105023100","{}",0,"",1,0,"","0","",0,"","",0,0,"","","","",0
"","building_10233000",0,"","","",0,"","",0,"18960000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,8637,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"18960;8000;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",34000,"","","86400","","","10100000;30","1;530000|14;530000|2;250000","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233011,0,"","","","","50233;8;0","105023711","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","180",8000
"","building_10233000",0,"","","",0,"","",0,"19200000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,6644,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"19200;7000;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",21000,"","","86400","","","10100000;30","1;310000|14;310000|2;150000","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233010,0,"","","","","50233;8;0","105023710","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","180",7000
"","building_10233000",0,"","","",0,"","",0,"19440000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,5111,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"19440;6300;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",13000,"","","86400","","","10100000;30","1;120000|14;120000|2;60000","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233009,0,"","","","","50233;8;0","105023709","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","120",6300
"","building_10233000",0,"","","",0,"","",0,"19680000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,3932,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"19680;5600;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",8100,"","","86400","","","10100000;30","1;100000|14;100000|2;50000","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233008,0,"","","","","50233;8;0","105023708","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","120",5600
"","building_10233000",0,"","","",0,"","",0,"19920000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,2808,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"19920;4900;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",4900,"","","86400","","","10100000;30","1;65000|14;65000","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233007,0,"","","","","50233;8;0","105023707","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","120",4900
"","building_10233000",0,"","","",0,"","",0,"20160000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,1404,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"20160;4200;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",2000,"","","86400","","","10100000;30","1;41000|14;41000","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233006,0,"","","","","50233;8;0","105023706","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","120",4200
"","building_10233000",0,"","","",0,"","",0,"20400000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,702,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"20400;3500;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",1600,"","","86400","","","10100000;30","1;20000|14;20000","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233005,0,"","","","","50233;8;0","105023705","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","120",3500
"","building_10233000",0,"","","",0,"","",0,"20640000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,351,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"20640;2800;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",1300,"","","86400","","","10100000;30","1;6800|14;6800","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233004,0,"","","","","50233;8;0","105023704","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","60",2800
"","building_10233000",0,"","","",0,"","",0,"20880000","building_desc_10233000","city_farm","","building_name_10233000","","","","1;0","",0,"",1,"building_desc_10233000","0",2,117,"",0,"170011201","",0,"effectnumber_name_shiyou_4,2;135172,1;effectnumber_name_shiyou_6,2","2;2","","","","","","",0,"20880;2100;86400","0","1","O_Garbage_RewardBread_01","{}","2;57","","",600,"","","86400","","","10100000;30","1;1700|14;1700","","","10203000|10100000","1","","","{}","7038;1",35,"",1,"",0,0,"","","UI_building_10233000","","","1;10100000,30","",10233003,0,"","","","","50233;8;0","105023703","{}",0,"",0,2,"","0","",0,"","",0,0,"","","","60",2100
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,10000,"",4,"","1",2000,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","","",0,"","","0","","{}","","","",0,"","600102","","10","","10100000;15","10;8400|13;5000","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753000,1,"","","","94005;1","","105030600","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","","",0
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,15000,"",4,"","1",2100,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.05|41003;0.01","",0,"400;5;1","","0","","{}","","","",72000,"","600102","","10","","10100000;15","10;14300|13;7500","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753001,1,"","","","94005;1","","105030601","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","5000","",400
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,22500,"",4,"","1",2200,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.1|41003;0.02","",0,"800;10;2","","0","","{}","","","",110000,"","600102","","10","","10100000;15","10;24300|13;11300","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753002,1,"","","","94005;1","","105030602","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","6000","",800
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,33750,"",4,"","1",2300,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.15|41003;0.03","",0,"1200;15;3","","0","","{}","","","",160000,"","600102","","10","","10100000;15","10;41300|13;16900","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753003,1,"","","","94005;1","","105030603","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","7000","",1200
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,50625,"",4,"","1",2400,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.2|41003;0.04","",0,"1600;20;4","","0","","{}","","","",240000,"","600102","","10","","10100000;15","10;70200|13;25300","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753004,1,"","","","94005;1","","105030604","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","8000","",1600
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,75938,"",4,"","1",2500,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.25|41003;0.05","",0,"2000;25;5","","0","","{}","","","",360000,"","600102","","10","","10100000;15","10;112300|13;38000","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753005,1,"","","","94005;1","","105030605","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","10000","",2000
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,113907,"",4,"","1",2600,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.3|41003;0.06","",0,"2400;30;6","","0","","{}","","","",550000,"","600102","","10","","10100000;15","10;179600|13;57000","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753006,1,"","","","94005;1","","105030606","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","13000","",2400
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,170860,"",4,"","1",2700,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.35|41003;0.07","",0,"2900;35;7","","0","","{}","","","",820000,"","600102","","10","","10100000;15","10;287400|13;91100","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753007,1,"","","","94005;1","","105030607","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","17000","",2900
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,256290,"",4,"","1",2800,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.4|41003;0.08","",0,"3600;40;8","","0","","{}","","","",1200000,"","600102","","10","","10100000;15","10;459800|13;145800","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753008,1,"","","","94005;1","","105030608","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","22000","",3600
"","",0,"","10;40","",0,"","",0,"","season_building_desc753000","","","season_person_building_name006","","","","5;0","",0,"",1,"season_building_info753000","",2,384434,"",4,"","1",2900,"135172,1;220355,9;season_effect_name41002,10","1;1","8","","","","50130;0.45|41003;0.09","",0,"4400;45;9","","0","","{}","","","",1800000,"","600102","","10","","10100000;15","10;735700|13;233300","0","","","","","","{}","",10,"",4,"",0,0,"","","pic741000_2_free","","","1;10100000;15","",753009,1,"","","","94005;1","","105030609","{}",64,"",0,1,"","","",0,"","",0,0,"building_741000_world","","28000","",4400
